Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
-32.99163889,27.64002778,31-05-2005,,413.0,0.05
-32.99163889,27.64002778,31-05-2012,80.36,460.0,0.022
-32.99163889,27.64002778,31-08-2005,,425.0,0.01
-32.99163889,27.64002778,31-10-1995,113.1,808.0,0.035
-32.99163889,27.64002778,31-10-2002,111.338,801.0,0.018
-32.313889,25.741389,01-02-1999,468.1,2150.0,0.409
-32.313889,25.741389,01-03-2004,648.4,2570.0,0.463
-32.313889,25.741389,01-04-2002,,2700.0,0.423
-32.313889,25.741389,01-05-1995,695.2,2770.0,0.254
-32.313889,25.741389,01-06-1998,668.1,2600.0,0.443
-32.313889,25.741389,01-06-2010,711.674,2570.0,0.45
-32.313889,25.741389,01-06-2011,656.714,2354.0,0.413
-32.313889,25.741389,01-07-2002,,2870.0,0.545
-32.313889,25.741389,01-08-2005,660.0,2650.0,0.333
-32.313889,25.741389,01-09-1997,625.8,3050.0,0.376
-32.313889,25.741389,01-09-1999,470.0,2090.0,0.3
-32.313889,25.741389,01-09-2009,611.514,2480.0,0.406
-32.313889,25.741389,01-10-2001,637.4,2840.0,0.407
-32.313889,25.741389,01-11-1999,637.0,2950.0,0.408
-32.313889,25.741389,01-11-2016,669.8,2241.0,0.679
-32.313889,25.741389,01-12-1999,617.11,2750.0,0.434
-32.313889,25.741389,01-12-2003,,2680.0,0.399
-32.313889,25.741389,01-12-2015,,2610.0,0.537
-32.313889,25.741389,02-01-1995,,2680.0,
-32.313889,25.741389,02-02-1998,634.3,2870.0,0.377
-32.313889,25.741389,02-02-2004,614.6,2390.0,0.447
-32.313889,25.741389,02-03-1998,129.7,547.0,0.46
-32.313889,25.741389,02-04-2001,248.331,1180.0,0.873
-32.313889,25.741389,02-04-2015,644.662,2233.0,0.442
-32.313889,25.741389,02-05-2006,670.0,2380.0,0.439
-32.313889,25.741389,02-06-1994,760.0,2950.0,0.463
-32.313889,25.741389,02-06-2003,,2570.0,0.537
-32.313889,25.741389,02-06-2010,,2800.0,0.425
-32.313889,25.741389,02-07-2007,,2220.0,0.3
-32.313889,25.741389,02-08-2004,637.0,2690.0,0.442
-32.313889,25.741389,02-09-1993,782.6,2890.0,0.443
-32.313889,25.741389,02-09-1996,666.0,3170.0,0.374
-32.313889,25.741389,02-09-2010,,2840.0,0.517
-32.313889,25.741389,02-10-1995,678.5,3300.0,0.369
-32.313889,25.741389,02-10-2000,629.9,2820.0,0.373
-32.313889,25.741389,02-10-2006,632.1,2110.0,0.354
-32.313889,25.741389,02-12-1993,340.2,1430.0,0.311
-32.313889,25.741389,02-12-1998,597.2,2870.0,0.331
-32.313889,25.741389,02-12-2002,,2920.0,0.021
-32.313889,25.741389,03-01-2005,600.0,2360.0,0.467
-32.313889,25.741389,03-01-2006,641.0,2390.0,0.436
-32.313889,25.741389,03-02-1994,731.9,2970.0,0.377
-32.313889,25.741389,03-02-1997,644.1,2920.0,0.353
-32.313889,25.741389,03-03-1994,710.0,2830.0,0.424
-32.313889,25.741389,03-03-1997,622.0,2710.0,0.38
-32.313889,25.741389,03-03-2011,,2380.0,0.452
-32.313889,25.741389,03-04-1995,703.1,2800.0,0.444
-32.313889,25.741389,03-04-2000,616.8,2710.0,0.48
-32.313889,25.741389,03-05-1999,662.3,2880.0,0.456
-32.313889,25.741389,03-05-2010,589.617,2410.0,0.395
-32.313889,25.741389,03-05-2017,,2150.0,0.476
-32.313889,25.741389,03-06-2002,688.4,2850.0,0.475
-32.313889,25.741389,03-06-2009,,2460.0,0.404
-32.313889,25.741389,03-08-1998,601.5,2280.0,0.416
-32.313889,25.741389,03-08-2010,,2830.0,0.497
-32.313889,25.741389,03-09-2001,534.1,2490.0,0.391
-32.313889,25.741389,03-10-1994,698.8,2790.0,0.217
-32.313889,25.741389,03-11-2003,375.237,1156.0,0.029
-32.313889,25.741389,03-11-2008,535.793,2190.0,0.581
-32.313889,25.741389,03-12-2007,706.0,2330.0,0.514
-32.313889,25.741389,03-12-2012,646.052,2446.0,0.571
-32.313889,25.741389,04-01-1999,657.3,2970.0,0.386
-32.313889,25.741389,04-02-2002,591.2,2410.0,0.435
-32.313889,25.741389,04-03-1996,596.5,2930.0,0.459
-32.313889,25.741389,04-03-2002,605.0,2480.0,0.454
-32.313889,25.741389,04-03-2013,,2570.0,0.551
-32.313889,25.741389,04-06-2012,,2950.0,0.402
-32.313889,25.741389,04-07-2005,687.0,2640.0,0.351
-32.313889,25.741389,04-08-1994,733.6,2950.0,0.459
-32.313889,25.741389,04-08-1997,593.2,2740.0,0.314
-32.313889,25.741389,04-09-1995,676.5,2920.0,0.343
-32.313889,25.741389,04-09-2000,654.4,3000.0,0.43
-32.313889,25.741389,04-09-2006,597.0,2140.0,0.354
-32.313889,25.741389,04-10-1999,625.6,2940.0,0.441
-32.313889,25.741389,04-11-1993,787.5,3460.0,0.492
-32.313889,25.741389,04-12-2008,587.656,2350.0,0.347
-32.313889,25.741389,04-12-2017,560.5,1806.0,0.121
-32.313889,25.741389,05-01-1998,669.6,3000.0,0.405
-32.313889,25.741389,05-01-2004,709.6,2690.0,0.581
-32.313889,25.741389,05-01-2009,637.855,2300.0,0.413
-32.313889,25.741389,05-02-1996,668.0,2630.0,0.403
-32.313889,25.741389,05-02-2001,655.3,2840.0,0.434
-32.313889,25.741389,05-02-2007,656.0,2230.0,0.357
-32.313889,25.741389,05-02-2015,584.626,2149.0,0.322
-32.313889,25.741389,05-03-2001,622.222,2520.0,0.412
-32.313889,25.741389,05-03-2007,106.15,410.0,0.419
-32.313889,25.741389,05-04-1999,652.0,2820.0,0.468
-32.313889,25.741389,05-04-2006,372.069,2350.0,0.273
-32.313889,25.741389,05-05-1994,737.6,2850.0,0.452
-32.313889,25.741389,05-05-2003,,2820.0,0.444
-32.313889,25.741389,05-05-2011,644.358,2388.0,0.355
-32.313889,25.741389,05-06-1995,,2470.0,
-32.313889,25.741389,05-07-2004,716.0,2760.0,0.436
-32.313889,25.741389,05-07-2021,567.019,,
-32.313889,25.741389,05-08-1993,746.8,3100.0,0.413
-32.313889,25.741389,05-08-1996,668.8,3050.0,0.393
-32.313889,25.741389,05-08-2009,583.852,2480.0,0.444
-32.313889,25.741389,05-09-2011,,1970.0,0.262
-32.313889,25.741389,05-09-2016,,2870.0,0.369
-32.313889,25.741389,05-10-2011,,2610.0,0.325
-32.313889,25.741389,05-10-2016,,2340.0,0.351
-32.313889,25.741389,05-11-2007,689.0,2450.0,0.399
-32.313889,25.741389,05-12-1994,,2640.0,
-32.313889,25.741389,05-12-2005,357.115,2300.0,0.492
-32.313889,25.741389,05-12-2011,605.836,2231.0,0.381
-32.313889,25.741389,06-01-1994,749.1,3330.0,0.545
-32.313889,25.741389,06-01-1997,696.0,3610.0,0.37
-32.313889,25.741389,06-02-2006,614.0,2390.0,0.478
-32.313889,25.741389,06-03-1995,707.4,2860.0,0.444
-32.313889,25.741389,06-03-2000,583.9,2650.0,0.383
-32.313889,25.741389,06-03-2006,604.0,2340.0,0.376
-32.313889,25.741389,06-03-2012,,10.0,0.476
-32.313889,25.741389,06-03-2015,683.759,2121.0,0.421
-32.313889,25.741389,06-04-2017,541.7,1903.0,0.289
-32.313889,25.741389,06-05-2016,765.0,2409.0,0.333
-32.313889,25.741389,06-06-2005,700.0,2600.0,0.4
-32.313889,25.741389,06-07-1998,670.7,2570.0,0.755
-32.313889,25.741389,06-08-2001,641.4,2800.0,0.399
-32.313889,25.741389,06-08-2012,,1160.0,0.1
-32.313889,25.741389,06-09-1994,750.0,2880.0,0.417
-32.313889,25.741389,06-09-1999,654.9,3040.0,0.446
-32.313889,25.741389,06-10-2003,359.013,1152.0,0.043
-32.313889,25.741389,06-10-2008,618.668,2300.0,0.342
-32.313889,25.741389,06-11-2012,624.297,2430.0,0.478
-32.313889,25.741389,06-11-2014,665.973,2389.0,0.478
-32.313889,25.741389,06-12-2004,644.0,2430.0,0.446
-32.313889,25.741389,06-12-2013,389.806,1506.0,0.255
-32.313889,25.741389,07-01-2002,201.438,1175.0,0.386
-32.313889,25.741389,07-02-2000,550.3,2650.0,0.329
-32.313889,25.741389,07-02-2012,458.381,1716.0,0.111
-32.313889,25.741389,07-04-1994,746.4,3020.0,0.434
-32.313889,25.741389,07-04-2003,,2870.0,0.445
-32.313889,25.741389,07-04-2011,754.304,2132.0,0.331
-32.313889,25.741389,07-05-2007,605.0,2110.0,0.367
-32.313889,25.741389,07-06-2004,683.0,2700.0,0.424
-32.313889,25.741389,07-06-2018,330.6,1225.0,0.048
-32.313889,25.741389,07-07-1994,750.0,2770.0,0.47
-32.313889,25.741389,07-07-1997,660.5,3020.0,0.325
-32.313889,25.741389,07-07-2014,559.38,2103.0,0.249
-32.313889,25.741389,07-08-1995,656.9,2710.0,0.386
-32.313889,25.741389,07-08-2000,635.4,2920.0,0.366
-32.313889,25.741389,07-09-2021,642.153,2088.57,0.232
-32.313889,25.741389,07-10-1993,547.8,2420.0,0.482
-32.313889,25.741389,07-10-2002,630.5,2860.0,0.332
-32.313889,25.741389,07-11-1994,,2520.0,
-32.313889,25.741389,07-11-2005,355.03,2680.0,0.601
-32.313889,25.741389,07-12-1998,647.5,2970.0,0.405
-32.313889,25.741389,08-01-1996,297.7,1080.0,0.013
-32.313889,25.741389,08-01-2001,643.9,2770.0,0.423
-32.313889,25.741389,08-01-2007,580.0,1950.0,0.295
-32.313889,25.741389,08-01-2008,510.0,1810.0,0.153
-32.313889,25.741389,08-01-2013,627.234,2415.0,0.516
-32.313889,25.741389,08-01-2016,680.109,2323.0,0.517
-32.313889,25.741389,08-02-2011,,2290.0,0.456
-32.313889,25.741389,08-02-2022,,2610.0,0.35
-32.313889,25.741389,08-03-1999,621.9,2750.0,0.439
-32.313889,25.741389,08-03-2011,615.415,2184.0,0.371
-32.313889,25.741389,08-05-1995,,705.0,
-32.313889,25.741389,08-05-2000,604.0,2670.0,0.424
-32.313889,25.741389,08-05-2015,560.24,2240.0,0.315
-32.313889,25.741389,08-06-1998,667.5,3050.0,0.416
-32.313889,25.741389,08-06-2009,539.944,2010.0,1.244
-32.313889,25.741389,08-06-2011,,2900.0,0.456
-32.313889,25.741389,08-06-2018,633.0,2151.0,0.358
-32.313889,25.741389,08-07-1996,659.9,2920.0,0.445
-32.313889,25.741389,08-07-2009,,2440.0,0.409
-32.313889,25.741389,08-10-2007,662.0,2260.0,0.756
-32.313889,25.741389,08-10-2015,487.689,2786.0,0.033
-32.313889,25.741389,08-11-2004,645.0,2390.0,0.428
-32.313889,25.741389,08-11-2013,695.907,2691.53,0.429
-32.313889,25.741389,08-12-1997,643.7,3150.0,0.339
-32.313889,25.741389,08-12-2009,650.358,2410.0,0.512
-32.313889,25.741389,09-01-1995,837.0,2980.0,1.043
-32.313889,25.741389,09-01-2006,394.552,1980.0,0.267
-32.313889,25.741389,09-01-2015,456.2,1600.0,0.537
-32.313889,25.741389,09-02-2010,638.381,1820.0,0.383
-32.313889,25.741389,09-02-2018,562.2,2091.0,0.411
-32.313889,25.741389,09-04-2019,,2310.0,2.41
-32.313889,25.741389,09-05-2005,402.0,2480.0,0.354
-32.313889,25.741389,09-05-2011,,3090.0,0.42
-32.313889,25.741389,09-06-1994,744.5,2930.0,0.437
-32.313889,25.741389,09-06-1997,656.9,2980.0,0.34
-32.313889,25.741389,09-06-2014,,2020.0,0.1
-32.313889,25.741389,09-06-2016,561.9,2088.0,0.421
-32.313889,25.741389,09-07-2001,683.7,3040.0,0.373
-32.313889,25.741389,09-08-1999,659.1,3060.0,0.378
-32.313889,25.741389,09-09-1993,763.7,3090.0,0.476
-32.313889,25.741389,09-09-2002,566.2,2530.0,0.392
-32.313889,25.741389,09-09-2014,,2640.0,0.437
-32.313889,25.741389,09-09-2016,651.1,2685.0,0.778
-32.313889,25.741389,09-10-2014,532.858,2430.0,0.226
-32.313889,25.741389,09-11-1998,626.0,2850.0,0.369
-32.313889,25.741389,09-12-1993,554.5,2400.0,0.333
-32.313889,25.741389,09-12-1996,564.0,2700.0,0.37
-32.313889,25.741389,09-12-2008,760.288,2460.0,0.376
-32.313889,25.741389,10-01-2000,635.1,2880.0,0.656
-32.313889,25.741389,10-01-2014,329.203,874.08,0.09
-32.313889,25.741389,10-02-1994,725.5,2920.0,0.487
-32.313889,25.741389,10-02-2003,,2950.0,0.488
-32.313889,25.741389,10-02-2011,611.813,1940.0,0.477
-32.313889,25.741389,10-02-2017,568.1,2242.0,0.357
-32.313889,25.741389,10-03-1994,490.0,1890.0,0.385
-32.313889,25.741389,10-03-2003,,2990.0,0.402
-32.313889,25.741389,10-04-1995,,2500.0,
-32.313889,25.741389,10-05-2004,386.605,2650.0,0.414
-32.313889,25.741389,10-06-1996,635.2,3020.0,0.445
-32.313889,25.741389,10-07-1995,718.4,2470.0,0.399
-32.313889,25.741389,10-07-2000,674.2,3050.0,0.439
-32.313889,25.741389,10-07-2006,398.638,2430.0,0.316
-32.313889,25.741389,10-09-2008,661.511,2280.0,0.335
-32.313889,25.741389,10-10-1994,,2750.0,
-32.313889,25.741389,10-10-2011,601.495,2272.0,0.286
-32.313889,25.741389,10-10-2013,685.8,2637.49,0.445
-32.313889,25.741389,10-11-1997,635.7,3020.0,0.352
-32.313889,25.741389,10-12-2001,570.0,2600.0,0.392
-32.313889,25.741389,10-12-2007,536.0,1880.0,0.822
-32.313889,25.741389,10-12-2015,675.6,2142.0,0.364
-32.313889,25.741389,11-01-2011,656.0,2299.0,0.413
-32.313889,25.741389,11-02-1997,706.0,2870.0,0.36
-32.313889,25.741389,11-04-2005,666.0,2650.0,0.422
-32.313889,25.741389,11-05-1998,592.0,2210.0,0.394
-32.313889,25.741389,11-05-2010,525.74,2170.0,0.379
-32.313889,25.741389,11-06-2001,679.7,2910.0,0.481
-32.313889,25.741389,11-08-1994,703.2,2690.0,0.407
-32.313889,25.741389,11-08-2003,679.0,2810.0,0.477
-32.313889,25.741389,11-09-2007,399.953,2420.0,0.321
-32.313889,25.741389,11-10-2004,632.0,2560.0,0.398
-32.313889,25.741389,11-11-1993,756.5,3390.0,4.813
-32.313889,25.741389,11-11-1996,697.0,2930.0,0.47
-32.313889,25.741389,11-11-2011,621.604,2243.0,0.475
-32.313889,25.741389,11-11-2015,,2480.0,0.559
-32.313889,25.741389,11-12-1995,364.8,1590.0,0.377
-32.313889,25.741389,11-12-2000,618.8,2650.0,0.411
-32.313889,25.741389,11-12-2006,539.0,1760.0,0.266
-32.313889,25.741389,12-01-2010,393.574,1680.0,0.318
-32.313889,25.741389,12-01-2012,659.652,2372.0,0.354
-32.313889,25.741389,12-01-2018,634.0,2120.0,0.369
-32.313889,25.741389,12-02-2016,580.4,2079.0,0.269
-32.313889,25.741389,12-03-2008,,2130.0,
-32.313889,25.741389,12-04-2004,559.9,2320.0,0.414
-32.313889,25.741389,12-04-2010,626.874,2280.0,0.409
-32.313889,25.741389,12-04-2011,,2500.0,0.109
-32.313889,25.741389,12-05-1994,767.6,2950.0,0.46
-32.313889,25.741389,12-05-1997,521.3,2290.0,0.298
-32.313889,25.741389,12-06-1995,713.6,2780.0,0.441
-32.313889,25.741389,12-06-2000,672.0,3020.0,0.42
-32.313889,25.741389,12-06-2006,399.965,2210.0,0.377
-32.313889,25.741389,12-07-1999,670.2,3050.0,0.422
-32.313889,25.741389,12-08-1993,767.4,3130.0,0.389
-32.313889,25.741389,12-08-2002,676.6,2910.0,0.397
-32.313889,25.741389,12-08-2013,644.755,2590.0,0.45
-32.313889,25.741389,12-09-2005,666.0,2580.0,0.484
-32.313889,25.741389,12-09-2011,560.358,1981.0,0.324
-32.313889,25.741389,12-10-1998,629.5,2920.0,0.366
-32.313889,25.741389,12-10-2012,589.551,2141.0,0.345
-32.313889,25.741389,12-11-2001,596.3,2400.0,0.371
-32.313889,25.741389,12-11-2015,715.259,2308.0,0.369
-32.313889,25.741389,12-12-1994,705.5,2840.0,0.401
-32.313889,25.741389,12-12-2014,634.88,2241.0,0.395
-32.313889,25.741389,13-01-1994,366.6,1530.0,0.249
-32.313889,25.741389,13-01-2003,679.0,2930.0,0.438
-32.313889,25.741389,13-01-2021,,2190.0,0.42
-32.313889,25.741389,13-02-1995,,2420.0,
-32.313889,25.741389,13-04-1998,662.4,2970.0,0.409
-32.313889,25.741389,13-05-1996,694.8,3100.0,0.474
-32.313889,25.741389,13-05-2002,,2820.0,0.407
-32.313889,25.741389,13-07-1995,719.6,2980.0,0.391
-32.313889,25.741389,13-07-1998,639.6,2510.0,0.347
-32.313889,25.741389,13-08-2007,633.0,2380.0,0.454
-32.313889,25.741389,13-08-2008,585.08,2260.0,0.26
-32.313889,25.741389,13-09-2004,659.0,2600.0,0.369
-32.313889,25.741389,13-09-2013,674.489,2456.0,0.559
-32.313889,25.741389,13-10-1997,625.6,2880.0,0.343
-32.313889,25.741389,13-10-2017,590.1,2577.0,0.094
-32.313889,25.741389,13-11-1995,721.0,3260.0,0.195
-32.313889,25.741389,13-11-2000,56.389,1870.0,0.204
-32.313889,25.741389,13-11-2006,525.0,1840.0,0.237
-32.313889,25.741389,13-11-2012,,2580.0,0.443
-32.313889,25.741389,13-12-1999,588.5,2640.0,0.382
-32.313889,25.741389,14-02-2005,622.0,2320.0,0.416
-32.313889,25.741389,14-03-2005,658.0,2730.0,0.396
-32.313889,25.741389,14-04-1994,745.2,2880.0,0.497
-32.313889,25.741389,14-04-1997,658.3,2790.0,0.388
-32.313889,25.741389,14-04-2015,,2610.0,0.453
-32.313889,25.741389,14-05-2001,614.2,2550.0,0.412
-32.313889,25.741389,14-06-1999,675.7,3000.0,0.417
-32.313889,25.741389,14-07-1994,753.2,2990.0,0.405
-32.313889,25.741389,14-07-2003,688.3,2720.0,0.389
-32.313889,25.741389,14-07-2008,573.794,2480.0,0.428
-32.313889,25.741389,14-08-2006,454.2,1570.0,0.193
-32.313889,25.741389,14-08-2014,522.529,2346.0,0.291
-32.313889,25.741389,14-09-1998,622.3,2580.0,0.35
-32.313889,25.741389,14-09-2017,677.6,2362.0,0.362
-32.313889,25.741389,14-10-1993,819.2,3030.0,0.582
-32.313889,25.741389,14-10-1996,650.0,2900.0,0.432
-32.313889,25.741389,14-10-1998,284.1,1330.0,0.338
-32.313889,25.741389,14-11-1994,699.2,2870.0,0.379
-32.313889,25.741389,15-01-2008,,1970.0,
-32.313889,25.741389,15-03-2004,,2610.0,0.446
-32.313889,25.741389,15-04-1996,329.7,1268.0,0.281
-32.313889,25.741389,15-04-2002,,20.0,0.38
-32.313889,25.741389,15-04-2009,706.691,2230.0,0.453
-32.313889,25.741389,15-05-1995,714.7,2900.0,0.479
-32.313889,25.741389,15-05-2000,617.5,2700.0,0.401
-32.313889,25.741389,15-05-2006,631.0,2160.0,0.373
-32.313889,25.741389,15-06-2017,704.2,2350.0,0.353
-32.313889,25.741389,15-07-2002,655.1,2790.0,0.438
-32.313889,25.741389,15-07-2013,677.763,2583.0,0.509
-32.313889,25.741389,15-07-2014,,2560.0,0.37
-32.313889,25.741389,15-08-1994,705.4,2720.0,0.454
-32.313889,25.741389,15-08-2005,391.647,2650.0,0.362
-32.313889,25.741389,15-09-1997,656.0,3110.0,0.402
-32.313889,25.741389,15-10-2001,640.0,2720.0,0.416
-32.313889,25.741389,15-10-2003,,2710.0,0.472
-32.313889,25.741389,15-11-1999,425.26,2600.0,0.404
-32.313889,25.741389,15-11-2021,554.558,2167.52,0.185
-32.313889,25.741389,15-12-2003,601.2,2650.0,0.4
-32.313889,25.741389,15-12-2010,668.407,2397.0,0.52
-32.313889,25.741389,15-12-2011,,2820.0,0.492
-32.313889,25.741389,15-12-2016,676.6,2165.0,0.099
-32.313889,25.741389,16-01-1995,,2520.0,
-32.313889,25.741389,16-02-1998,640.5,2500.0,0.412
-32.313889,25.741389,16-02-2004,,2500.0,0.49
-32.313889,25.741389,16-02-2016,,2370.0,0.492
-32.313889,25.741389,16-03-1998,642.4,2860.0,0.288
-32.313889,25.741389,16-03-2009,563.59,2100.0,0.067
-32.313889,25.741389,16-03-2017,514.6,2012.0,0.283
-32.313889,25.741389,16-04-2001,595.6,2600.0,0.47
-32.313889,25.741389,16-04-2007,641.0,2110.0,0.436
-32.313889,25.741389,16-04-2018,636.3,2116.0,0.376
-32.313889,25.741389,16-06-1994,723.8,2920.0,0.54
-32.313889,25.741389,16-06-2003,695.1,2710.0,0.498
-32.313889,25.741389,16-07-2007,662.0,2470.0,0.351
-32.313889,25.741389,16-08-2004,667.0,2730.0,0.428
-32.313889,25.741389,16-09-1993,760.0,2830.0,0.471
-32.313889,25.741389,16-09-1996,667.1,2870.0,0.424
-32.313889,25.741389,16-10-2000,505.2,2270.0,0.428
-32.313889,25.741389,16-10-2006,331.878,1034.0,0.074
-32.313889,25.741389,16-11-2010,648.603,2411.0,0.439
-32.313889,25.741389,16-12-1993,736.4,3070.0,0.382
-32.313889,25.741389,16-12-2002,611.8,2450.0,0.35
-32.313889,25.741389,17-01-2005,359.927,1560.0,0.332
-32.313889,25.741389,17-02-1994,461.3,1800.0,0.352
-32.313889,25.741389,17-03-1994,740.0,2640.0,0.459
-32.313889,25.741389,17-03-1997,671.7,3000.0,0.247
-32.313889,25.741389,17-04-1995,934.0,3030.0,0.271
-32.313889,25.741389,17-04-2000,612.022,2760.0,0.396
-32.313889,25.741389,17-05-1999,599.8,2630.0,0.445
-32.313889,25.741389,17-06-2002,684.2,2890.0,0.424
-32.313889,25.741389,17-06-2008,,2450.0,0.4
-32.313889,25.741389,17-07-2006,498.0,2270.0,0.266
-32.313889,25.741389,17-08-1995,687.6,2910.0,0.385
-32.313889,25.741389,17-08-1998,646.1,2980.0,0.435
-32.313889,25.741389,17-09-2001,643.9,2970.0,0.482
-32.313889,25.741389,17-10-1994,739.3,2900.0,0.368
-32.313889,25.741389,17-10-2005,686.0,2690.0,0.383
-32.313889,25.741389,17-11-2003,,2620.0,0.449
-32.313889,25.741389,17-11-2011,,2600.0,0.519
-32.313889,25.741389,18-01-1999,175.6,577.0,0.086
-32.313889,25.741389,18-01-2022,613.811,2090.51,0.225
-32.313889,25.741389,18-02-2002,531.0,2380.0,0.161
-32.313889,25.741389,18-02-2009,584.405,2020.0,0.362
-32.313889,25.741389,18-02-2015,,2390.0,0.468
-32.313889,25.741389,18-03-1996,679.0,2770.0,0.306
-32.313889,25.741389,18-03-2002,,2430.0,0.445
-32.313889,25.741389,18-03-2010,605.02,2170.0,0.435
-32.313889,25.741389,18-04-2006,531.0,1850.0,0.355
-32.313889,25.741389,18-04-2012,,2760.0,0.43
-32.313889,25.741389,18-05-2018,642.4,2060.0,0.343
-32.313889,25.741389,18-07-2005,399.367,2680.0,0.401
-32.313889,25.741389,18-08-1997,593.6,2770.0,0.295
-32.313889,25.741389,18-08-2017,549.6,2466.0,0.179
-32.313889,25.741389,18-09-1995,669.2,2940.0,0.411
-32.313889,25.741389,18-09-2000,615.0,2940.0,0.448
-32.313889,25.741389,18-09-2006,502.6,1770.0,0.242
-32.313889,25.741389,18-09-2012,521.598,2018.0,0.372
-32.313889,25.741389,18-09-2014,626.352,2384.0,0.167
-32.313889,25.741389,18-09-2015,497.8,2740.0,0.064
-32.313889,25.741389,18-11-1993,778.6,3310.0,0.44
-32.313889,25.741389,18-11-2002,641.4,2640.0,0.368
-32.313889,25.741389,18-11-2011,,10.0,0.519
-32.313889,25.741389,19-01-1998,647.3,2990.0,0.334
-32.313889,25.741389,19-01-2004,,2470.0,0.427
-32.313889,25.741389,19-02-1996,661.5,2950.0,0.367
-32.313889,25.741389,19-02-2001,649.6,2810.0,0.442
-32.313889,25.741389,19-02-2007,581.8,2140.0,0.452
-32.313889,25.741389,19-03-2001,477.8,2320.0,0.645
-32.313889,25.741389,19-04-1999,650.3,2830.0,0.45
-32.313889,25.741389,19-05-1994,771.0,2900.0,0.456
-32.313889,25.741389,19-05-2003,702.7,2740.0,0.428
-32.313889,25.741389,19-05-2017,604.5,2397.0,0.544
-32.313889,25.741389,19-06-1995,,2470.0,
-32.313889,25.741389,19-06-2008,,2510.0,
-32.313889,25.741389,19-06-2013,515.023,1515.0,0.11
-32.313889,25.741389,19-07-2004,700.0,2650.0,0.37
-32.313889,25.741389,19-08-1993,753.0,3020.0,0.387
-32.313889,25.741389,19-08-1996,659.4,2910.0,0.382
-32.313889,25.741389,19-08-2016,822.4,2666.0,0.569
-32.313889,25.741389,19-09-2017,,8830.0,0.447
-32.313889,25.741389,19-10-2010,650.057,2353.0,0.01
-32.313889,25.741389,19-11-2007,667.0,2270.0,0.415
-32.313889,25.741389,19-12-1994,,2540.0,
-32.313889,25.741389,19-12-2005,399.155,2560.0,0.326
-32.313889,25.741389,20-01-1994,691.4,2670.0,0.368
-32.313889,25.741389,20-01-1997,179.0,823.0,0.3
-32.313889,25.741389,20-01-1999,483.4,2600.0,0.235
-32.313889,25.741389,20-02-2006,169.077,766.0,0.168
-32.313889,25.741389,20-03-1995,852.9,2940.0,0.424
-32.313889,25.741389,20-03-2000,540.3,2380.0,0.403
-32.313889,25.741389,20-06-2005,697.0,2590.0,0.325
-32.313889,25.741389,20-06-2012,717.725,2551.0,0.433
-32.313889,25.741389,20-06-2014,74.322,2126.0,0.317
-32.313889,25.741389,20-07-1998,669.3,3120.0,0.386
-32.313889,25.741389,20-07-2011,,1460.0,0.153
-32.313889,25.741389,20-08-1998,663.5,3080.0,0.414
-32.313889,25.741389,20-08-2001,636.0,2720.0,0.405
-32.313889,25.741389,20-08-2015,586.338,2502.0,0.087
-32.313889,25.741389,20-09-1999,628.8,2890.0,0.387
-32.313889,25.741389,20-09-2012,,2200.0,0.1
-32.313889,25.741389,20-10-2003,,2550.0,0.395
-32.313889,25.741389,20-12-2004,658.0,2440.0,0.458
-32.313889,25.741389,21-01-2002,600.422,2450.0,0.458
-32.313889,25.741389,21-01-2008,660.0,2190.0,0.337
-32.313889,25.741389,21-01-2009,674.223,2330.0,0.187
-32.313889,25.741389,21-02-2000,615.9,2840.0,0.209
-32.313889,25.741389,21-02-2017,,1170.0,0.351
-32.313889,25.741389,21-04-1994,869.1,2890.0,0.406
-32.313889,25.741389,21-04-2003,,2840.0,0.437
-32.313889,25.741389,21-04-2008,684.9,2600.0,0.405
-32.313889,25.741389,21-05-2007,632.0,2400.0,0.333
-32.313889,25.741389,21-05-2008,,2380.0,0.404
-32.313889,25.741389,21-07-1994,711.2,2930.0,0.416
-32.313889,25.741389,21-07-1997,634.1,2870.0,0.345
-32.313889,25.741389,21-07-1999,647.2,3140.0,0.373
-32.313889,25.741389,21-07-2016,665.3,2330.0,0.331
-32.313889,25.741389,21-07-2017,723.8,2403.0,0.226
-32.313889,25.741389,21-08-1995,681.2,2930.0,0.404
-32.313889,25.741389,21-08-2000,632.8,2860.0,0.382
-32.313889,25.741389,21-08-2006,525.1,1990.0,0.215
-32.313889,25.741389,21-10-1993,800.0,3310.0,0.456
-32.313889,25.741389,21-10-2002,,2910.0,0.449
-32.313889,25.741389,21-11-1994,,2540.0,
-32.313889,25.741389,21-11-2005,343.837,2450.0,0.493
-32.313889,25.741389,21-12-1998,596.7,2830.0,0.338
-32.313889,25.741389,22-01-1996,648.6,2460.0,0.419
-32.313889,25.741389,22-01-2001,646.0,2740.0,0.243
-32.313889,25.741389,22-01-2007,530.7,2000.0,0.381
-32.313889,25.741389,22-02-1999,592.8,2700.0,0.413
-32.313889,25.741389,22-03-1999,616.9,2750.0,0.447
-32.313889,25.741389,22-04-2013,681.479,2407.0,0.38
-32.313889,25.741389,22-05-1995,,2470.0,
-32.313889,25.741389,22-06-1998,671.4,3050.0,0.447
-32.313889,25.741389,22-06-2004,679.0,2770.0,0.449
-32.313889,25.741389,22-07-1996,638.3,3060.0,0.319
