GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00301;2010-04-29;13:35;0.0;EC;0;;107.0;µS/cm;Fair;
ZAF00301;2010-04-29;13:35;0.0;DRP;0;;0.021;mg/l;Fair;
ZAF00301;2010-02-08;10:45;0.0;Alk-Tot;0;;50.019;mg/l;Fair;
ZAF00301;2010-02-08;10:45;0.0;EC;0;;109.6;µS/cm;Fair;
ZAF00301;2010-02-08;10:45;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2009-12-07;15:03;0.0;Alk-Tot;0;;58.954;mg/l;Fair;
ZAF00301;2009-12-07;15:03;0.0;EC;0;;186.0;µS/cm;Fair;
ZAF00301;2009-12-07;15:03;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2009-10-20;15:12;0.0;Alk-Tot;0;;81.531;mg/l;Fair;
ZAF00301;2009-10-20;15:12;0.0;EC;0;;260.0;µS/cm;Fair;
ZAF00301;2009-10-20;15:12;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2009-07-02;12:58;0.0;Alk-Tot;0;;69.522;mg/l;Fair;
ZAF00301;2009-07-02;12:58;0.0;EC;0;;172.0;µS/cm;Fair;
ZAF00301;2009-07-02;12:58;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2009-05-26;15:20;0.0;Alk-Tot;0;;57.543;mg/l;Fair;
ZAF00301;2009-05-26;15:20;0.0;EC;0;;196.0;µS/cm;Fair;
ZAF00301;2009-05-26;15:20;0.0;DRP;0;<;0.01;mg/l;Fair;
ZAF00301;2009-02-17;11:25;0.0;Alk-Tot;0;;48.217;mg/l;Fair;
ZAF00301;2009-02-17;11:25;0.0;EC;0;;159.0;µS/cm;Fair;
ZAF00301;2009-02-17;11:25;0.0;DRP;0;;0.011;mg/l;Fair;
ZAF00301;2008-09-30;10:35;0.0;Alk-Tot;0;;34.344;mg/l;Fair;
ZAF00301;2008-09-30;10:35;0.0;EC;0;;114.2;µS/cm;Fair;
ZAF00301;2008-09-30;10:35;0.0;DRP;0;;0.034;mg/l;Fair;
ZAF00301;2008-06-10;13:00;0.0;Alk-Tot;0;;100.743;mg/l;Fair;
ZAF00301;2008-06-10;13:00;0.0;EC;0;;294.0;µS/cm;Fair;
ZAF00301;2008-06-10;13:00;0.0;DRP;0;;0.325;mg/l;Fair;
ZAF00301;2008-04-10;09:00;0.0;Alk-Tot;0;;79.873;mg/l;Fair;
ZAF00301;2008-04-10;09:00;0.0;EC;0;;243.0;µS/cm;Fair;
ZAF00301;2008-04-10;09:00;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00301;2007-10-16;12:45;0.0;Alk-Tot;0;;101.953;mg/l;Fair;
ZAF00301;2007-10-16;12:45;0.0;EC;0;;307.0;µS/cm;Fair;
ZAF00301;2007-10-16;12:45;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;2007-09-03;13:40;0.0;Alk-Tot;0;;120.427;mg/l;Fair;
ZAF00301;2007-09-03;13:40;0.0;EC;0;;337.0;µS/cm;Fair;
ZAF00301;2007-09-03;13:40;0.0;DRP;0;;0.032;mg/l;Fair;
ZAF00301;2007-04-24;11:58;0.0;Alk-Tot;0;;89.464;mg/l;Fair;
ZAF00301;2007-04-24;11:58;0.0;EC;0;;259.0;µS/cm;Fair;
ZAF00301;2007-04-24;11:58;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;2006-11-28;11:21;0.0;Alk-Tot;0;;29.582;mg/l;Fair;
ZAF00301;2006-11-28;11:21;0.0;EC;0;;102.0;µS/cm;Fair;
ZAF00301;2006-11-28;11:21;0.0;DRP;0;;0.105;mg/l;Fair;
ZAF00301;2006-09-26;14:00;0.0;Alk-Tot;0;;85.966;mg/l;Fair;
ZAF00301;2006-09-26;14:00;0.0;EC;0;;245.0;µS/cm;Fair;
ZAF00301;2006-09-26;14:00;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00301;2006-06-14;12:55;0.0;Alk-Tot;0;;71.94;mg/l;Fair;
ZAF00301;2006-06-14;12:55;0.0;EC;0;;221.0;µS/cm;Fair;
ZAF00301;2006-06-14;12:55;0.0;DRP;0;;0.041;mg/l;Fair;
ZAF00301;2006-03-07;11:29;0.0;Alk-Tot;0;;44.014;mg/l;Fair;
ZAF00301;2006-03-07;11:29;0.0;EC;0;;138.0;µS/cm;Fair;
ZAF00301;2006-03-07;11:29;0.0;DRP;0;;0.03;mg/l;Fair;
ZAF00301;2005-11-29;09:59;0.0;Alk-Tot;0;;45.574;mg/l;Fair;
ZAF00301;2005-11-29;09:59;0.0;EC;0;;152.0;µS/cm;Fair;
ZAF00301;2005-11-29;09:59;0.0;DRP;0;;0.138;mg/l;Fair;
ZAF00301;2005-09-27;10:23;0.0;Alk-Tot;0;;119.972;mg/l;Fair;
ZAF00301;2005-09-27;10:23;0.0;EC;0;;340.0;µS/cm;Fair;
ZAF00301;2005-09-27;10:23;0.0;DRP;0;;0.139;mg/l;Fair;
ZAF00301;2005-07-19;10:20;0.0;Alk-Tot;0;;106.676;mg/l;Fair;
ZAF00301;2005-07-19;10:20;0.0;EC;0;;310.0;µS/cm;Fair;
ZAF00301;2005-07-19;10:20;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00301;2005-04-19;10:35;0.0;Alk-Tot;0;;48.628;mg/l;Fair;
ZAF00301;2005-04-19;10:35;0.0;EC;0;;165.0;µS/cm;Fair;
ZAF00301;2005-04-19;10:35;0.0;DRP;0;;0.035;mg/l;Fair;
ZAF00301;2004-12-01;12:43;0.0;Alk-Tot;0;;58.527;mg/l;Fair;
ZAF00301;2004-12-01;12:43;0.0;EC;0;;183.0;µS/cm;Fair;
ZAF00301;2004-12-01;12:43;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00301;2004-09-08;08:40;0.0;Alk-Tot;0;;92.226;mg/l;Fair;
ZAF00301;2004-09-08;08:40;0.0;EC;0;;296.0;µS/cm;Fair;
ZAF00301;2004-09-08;08:40;0.0;DRP;0;<;0.023;mg/l;Fair;
ZAF00301;2004-06-08;09:04;0.0;Alk-Tot;0;;102.567;mg/l;Fair;
ZAF00301;2004-06-08;09:04;0.0;EC;0;;282.0;µS/cm;Fair;
ZAF00301;2004-06-08;09:04;0.0;DRP;0;;0.035;mg/l;Fair;
ZAF00301;2004-03-09;08:53;0.0;Alk-Tot;0;;47.849;mg/l;Fair;
ZAF00301;2004-03-09;08:53;0.0;EC;0;;175.0;µS/cm;Fair;
ZAF00301;2004-03-09;08:53;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00301;2003-12-09;15:55;0.0;Alk-Tot;0;;141.923;mg/l;Fair;
ZAF00301;2003-12-09;15:55;0.0;EC;0;;376.0;µS/cm;Fair;
ZAF00301;2003-12-09;15:55;0.0;DRP;0;<;0.023;mg/l;Fair;
ZAF00301;2003-09-09;12:35;0.0;Alk-Tot;0;;112.892;mg/l;Fair;
ZAF00301;2003-09-09;12:35;0.0;EC;0;;341.0;µS/cm;Fair;
ZAF00301;2003-09-09;12:35;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00301;2003-06-24;14:00;0.0;Alk-Tot;0;;93.095;mg/l;Fair;
ZAF00301;2003-06-24;14:00;0.0;EC;0;;281.0;µS/cm;Fair;
ZAF00301;2003-06-24;14:00;0.0;DRP;0;<;0.011;mg/l;Fair;
ZAF00301;2003-03-04;09:25;0.0;Alk-Tot;0;;103.371;mg/l;Fair;
ZAF00301;2003-03-04;09:25;0.0;EC;0;;307.0;µS/cm;Fair;
ZAF00301;2003-03-04;09:25;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;2002-06-25;08:40;0.0;Alk-Tot;0;;100.616;mg/l;Fair;
ZAF00301;2002-06-25;08:40;0.0;EC;0;;318.0;µS/cm;Fair;
ZAF00301;2002-06-25;08:40;0.0;DRP;0;;0.024;mg/l;Fair;
ZAF00301;2002-04-17;09:05;0.0;Alk-Tot;0;;76.723;mg/l;Fair;
ZAF00301;2002-04-17;09:05;0.0;EC;0;;208.0;µS/cm;Fair;
ZAF00301;2002-04-17;09:05;0.0;DRP;0;;0.062;mg/l;Fair;
ZAF00301;2001-08-22;13:15;0.0;Alk-Tot;0;;109.651;mg/l;Fair;
ZAF00301;2001-08-22;13:15;0.0;EC;0;;294.0;µS/cm;Fair;
ZAF00301;2001-08-22;13:15;0.0;DRP;0;;0.028;mg/l;Fair;
ZAF00301;2001-02-27;10:30;0.0;Alk-Tot;0;;58.974;mg/l;Fair;
ZAF00301;2001-02-27;10:30;0.0;EC;0;;162.0;µS/cm;Fair;
ZAF00301;2001-02-27;10:30;0.0;DRP;0;;0.103;mg/l;Fair;
ZAF00301;2000-10-31;13:40;0.0;Alk-Tot;0;;85.607;mg/l;Fair;
ZAF00301;2000-10-31;13:40;0.0;EC;0;;243.0;µS/cm;Fair;
ZAF00301;2000-10-31;13:40;0.0;DRP;0;;0.063;mg/l;Fair;
ZAF00301;2000-08-08;13:20;0.0;Alk-Tot;0;;140.528;mg/l;Fair;
ZAF00301;2000-08-08;13:20;0.0;EC;0;;370.0;µS/cm;Fair;
ZAF00301;2000-08-08;13:20;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00301;2000-05-08;16:00;0.0;Alk-Tot;0;;55.293;mg/l;Fair;
ZAF00301;2000-05-08;16:00;0.0;EC;0;;148.0;µS/cm;Fair;
ZAF00301;2000-05-08;16:00;0.0;DRP;0;;0.051;mg/l;Fair;
ZAF00301;2000-02-15;07:40;0.0;Alk-Tot;0;;29.722;mg/l;Fair;
ZAF00301;2000-02-15;07:40;0.0;EC;0;;101.0;µS/cm;Fair;
ZAF00301;2000-02-15;07:40;0.0;DRP;0;;0.048;mg/l;Fair;
ZAF00301;1999-10-28;09:38;0.0;Alk-Tot;0;;113.376;mg/l;Fair;
ZAF00301;1999-10-28;09:38;0.0;EC;0;;388.0;µS/cm;Fair;
ZAF00301;1999-10-28;09:38;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00301;1999-09-28;07:21;0.0;Alk-Tot;0;;112.207;mg/l;Fair;
ZAF00301;1999-09-28;07:21;0.0;EC;0;;317.0;µS/cm;Fair;
ZAF00301;1999-09-28;07:21;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00301;1999-08-24;15:59;0.0;Alk-Tot;0;;87.6;mg/l;Fair;
ZAF00301;1999-08-24;15:59;0.0;EC;0;;259.0;µS/cm;Fair;
ZAF00301;1999-08-24;15:59;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;1999-08-04;09:25;0.0;Alk-Tot;0;;85.2;mg/l;Fair;
ZAF00301;1999-08-04;09:25;0.0;EC;0;;240.0;µS/cm;Fair;
ZAF00301;1999-08-04;09:25;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00301;1999-07-21;11:30;0.0;Alk-Tot;0;;86.9;mg/l;Fair;
ZAF00301;1999-07-21;11:30;0.0;EC;0;;245.0;µS/cm;Fair;
ZAF00301;1999-07-21;11:30;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00301;1999-07-13;13:40;0.0;Alk-Tot;0;;83.8;mg/l;Fair;
ZAF00301;1999-07-13;13:40;0.0;EC;0;;233.0;µS/cm;Fair;
ZAF00301;1999-07-13;13:40;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00301;1999-06-30;12:30;0.0;Alk-Tot;0;;84.8;mg/l;Fair;
ZAF00301;1999-06-30;12:30;0.0;EC;0;;244.0;µS/cm;Fair;
ZAF00301;1999-06-30;12:30;0.0;DRP;0;;0.028;mg/l;Fair;
ZAF00301;1999-06-22;15:06;0.0;Alk-Tot;0;;81.2;mg/l;Fair;
ZAF00301;1999-06-22;15:06;0.0;EC;0;;216.0;µS/cm;Fair;
ZAF00301;1999-06-22;15:06;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00301;1999-05-18;10:00;0.0;Alk-Tot;0;;73.9;mg/l;Fair;
ZAF00301;1999-05-18;10:00;0.0;EC;0;;211.0;µS/cm;Fair;
ZAF00301;1999-05-18;10:00;0.0;DRP;0;;0.055;mg/l;Fair;
ZAF00301;1999-02-08;13:46;0.0;Alk-Tot;0;;35.9;mg/l;Fair;
ZAF00301;1999-02-08;13:46;0.0;EC;0;;96.0;µS/cm;Fair;
ZAF00301;1999-02-08;13:46;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00301;1998-07-28;13:20;0.0;Alk-Tot;0;;81.8;mg/l;Fair;
ZAF00301;1998-07-28;13:20;0.0;EC;0;;220.0;µS/cm;Fair;
ZAF00301;1998-07-28;13:20;0.0;DRP;0;;0.039;mg/l;Fair;
ZAF00301;1998-05-12;14:07;0.0;Alk-Tot;0;;98.0;mg/l;Fair;
ZAF00301;1998-05-12;14:07;0.0;EC;0;;272.0;µS/cm;Fair;
ZAF00301;1998-05-12;14:07;0.0;DRP;0;;0.06;mg/l;Fair;
ZAF00301;1998-03-23;14:45;0.0;Alk-Tot;0;;47.4;mg/l;Fair;
ZAF00301;1998-03-23;14:45;0.0;EC;0;;140.0;µS/cm;Fair;
ZAF00301;1998-03-23;14:45;0.0;DRP;0;;0.043;mg/l;Fair;
ZAF00301;1998-01-27;15:05;0.0;Alk-Tot;0;;75.2;mg/l;Fair;
ZAF00301;1998-01-27;15:05;0.0;EC;0;;207.0;µS/cm;Fair;
ZAF00301;1998-01-27;15:05;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00301;1997-11-17;15:25;0.0;Alk-Tot;0;;117.8;mg/l;Fair;
ZAF00301;1997-11-17;15:25;0.0;EC;0;;331.0;µS/cm;Fair;
ZAF00301;1997-11-17;15:25;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00301;1997-09-08;14:30;0.0;Alk-Tot;0;;109.9;mg/l;Fair;
ZAF00301;1997-09-08;14:30;0.0;EC;0;;270.0;µS/cm;Fair;
ZAF00301;1997-09-08;14:30;0.0;DRP;0;;0.01;mg/l;Fair;
ZAF00301;1997-08-05;09:15;0.0;Alk-Tot;0;;98.3;mg/l;Fair;
ZAF00301;1997-08-05;09:15;0.0;EC;0;;280.0;µS/cm;Fair;
ZAF00301;1997-08-05;09:15;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00301;1997-07-16;12:01;0.0;Alk-Tot;0;;83.1;mg/l;Fair;
ZAF00301;1997-07-16;12:01;0.0;EC;0;;243.0;µS/cm;Fair;
ZAF00301;1997-07-16;12:01;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00301;1997-07-03;02:20;0.0;Alk-Tot;0;;61.1;mg/l;Fair;
ZAF00301;1997-07-03;02:20;0.0;EC;0;;187.0;µS/cm;Fair;
ZAF00301;1997-07-03;02:20;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;1997-03-24;15:10;0.0;Alk-Tot;0;;39.0;mg/l;Fair;
ZAF00301;1997-03-24;15:10;0.0;EC;0;;108.0;µS/cm;Fair;
ZAF00301;1997-03-24;15:10;0.0;DRP;0;;0.027;mg/l;Fair;
ZAF00301;1996-12-18;13:05;0.0;Alk-Tot;0;;72.7;mg/l;Fair;
ZAF00301;1996-12-18;13:05;0.0;EC;0;;216.0;µS/cm;Fair;
ZAF00301;1996-12-18;13:05;0.0;DRP;0;<;0.005;mg/l;Fair;
ZAF00301;1996-10-01;10:45;0.0;Alk-Tot;0;;124.6;mg/l;Fair;
ZAF00301;1996-10-01;10:45;0.0;EC;0;;329.0;µS/cm;Fair;
ZAF00301;1996-10-01;10:45;0.0;DRP;0;;0.011;mg/l;Fair;
ZAF00301;1996-02-08;14:10;0.0;Alk-Tot;0;;37.1;mg/l;Fair;
ZAF00301;1996-02-08;14:10;0.0;EC;0;;101.0;µS/cm;Fair;
ZAF00301;1996-02-08;14:10;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00301;1995-07-18;12:56;0.0;Alk-Tot;0;;93.4;mg/l;Fair;
ZAF00301;1995-07-18;12:58;0.0;Alk-Tot;0;;92.6;mg/l;Fair;
ZAF00301;1995-07-18;12:56;0.0;EC;0;;243.0;µS/cm;Fair;
ZAF00301;1995-07-18;12:58;0.0;EC;0;;228.0;µS/cm;Fair;
ZAF00301;1995-07-18;12:56;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00301;1995-07-18;12:58;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;1982-01-26;12:40;0.0;Alk-Tot;0;;32.5;mg/l;Fair;
ZAF00301;1982-01-26;12:40;0.0;EC;0;;148.0;µS/cm;Fair;
ZAF00301;1982-01-26;12:40;0.0;DRP;0;;0.048;mg/l;Fair;
ZAF00301;1981-06-16;12:30;0.0;Alk-Tot;0;;18.1;mg/l;Fair;
ZAF00301;1981-06-16;12:30;0.0;EC;0;;115.0;µS/cm;Fair;
ZAF00301;1981-06-16;12:30;0.0;DRP;0;;0.107;mg/l;Fair;
ZAF00301;1981-01-21;10:30;0.0;Alk-Tot;0;;70.1;mg/l;Fair;
ZAF00301;1981-01-21;10:30;0.0;EC;0;;218.0;µS/cm;Fair;
ZAF00301;1981-01-21;10:30;0.0;DRP;0;;0.028;mg/l;Fair;
ZAF00301;1980-01-23;10:30;0.0;Alk-Tot;0;;73.2;mg/l;Fair;
ZAF00301;1980-01-23;10:30;0.0;EC;0;;188.0;µS/cm;Fair;
ZAF00301;1980-01-23;10:30;0.0;DRP;0;;0.033;mg/l;Fair;
ZAF00301;1971-09-20;14:30;0.0;Alk-Tot;0;;66.8;mg/l;Fair;
ZAF00301;1971-09-20;14:30;0.0;EC;0;;167.0;µS/cm;Fair;
ZAF00301;1972-01-24;14:00;0.0;Alk-Tot;0;<;4.0;mg/l;Fair;
ZAF00301;1972-01-24;14:00;0.0;EC;0;;72.0;µS/cm;Fair;
ZAF00301;1980-06-03;14:50;0.0;Alk-Tot;0;;86.3;mg/l;Fair;
ZAF00301;1980-06-03;14:50;0.0;EC;0;;301.0;µS/cm;Fair;
ZAF00301;1980-06-03;14:50;0.0;DRP;0;;0.01;mg/l;Fair;
ZAF00301;1981-04-01;14:35;0.0;Alk-Tot;0;;14.3;mg/l;Fair;
ZAF00301;1981-04-01;14:35;0.0;EC;0;;124.0;µS/cm;Fair;
ZAF00301;1981-04-01;14:35;0.0;DRP;0;;0.102;mg/l;Fair;
ZAF00301;1981-09-29;09:30;0.0;Alk-Tot;0;;34.5;mg/l;Fair;
ZAF00301;1981-09-29;09:30;0.0;EC;0;;120.0;µS/cm;Fair;
ZAF00301;1981-09-29;09:30;0.0;DRP;0;;0.061;mg/l;Fair;
ZAF00301;1995-06-13;15:07;0.0;Alk-Tot;0;;86.4;mg/l;Fair;
ZAF00301;1995-06-13;15:00;0.0;Alk-Tot;0;;83.4;mg/l;Fair;
ZAF00301;1995-06-13;15:07;0.0;EC;0;;210.0;µS/cm;Fair;
ZAF00301;1995-06-13;15:00;0.0;EC;0;;230.0;µS/cm;Fair;
ZAF00301;1995-06-13;15:07;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00301;1995-06-13;15:00;0.0;DRP;0;;0.01;mg/l;Fair;
ZAF00301;1995-08-08;12:15;0.0;Alk-Tot;0;;93.3;mg/l;Fair;
ZAF00301;1995-08-08;12:15;0.0;EC;0;;235.0;µS/cm;Fair;
ZAF00301;1995-08-08;12:15;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00301;1996-08-27;14:47;0.0;Alk-Tot;0;;100.0;mg/l;Fair;
ZAF00301;1996-08-27;14:47;0.0;EC;0;;242.0;µS/cm;Fair;
ZAF00301;1996-08-27;14:47;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00301;1996-10-23;15:03;0.0;Alk-Tot;0;;127.2;mg/l;Fair;
ZAF00301;1996-10-23;15:03;0.0;EC;0;;330.0;µS/cm;Fair;
ZAF00301;1996-10-23;15:03;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00301;1997-02-10;11:10;0.0;Alk-Tot;0;;53.0;mg/l;Fair;
ZAF00301;1997-02-10;11:10;0.0;EC;0;;137.0;µS/cm;Fair;
ZAF00301;1997-02-10;11:10;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00301;1997-06-09;10:00;0.0;Alk-Tot;0;;104.0;mg/l;Fair;
ZAF00301;1997-06-09;10:00;0.0;EC;0;;277.0;µS/cm;Fair;
ZAF00301;1997-06-09;10:00;0.0;DRP;0;;0.032;mg/l;Fair;
ZAF00301;1997-07-07;14:30;0.0;Alk-Tot;0;;66.6;mg/l;Fair;
ZAF00301;1997-07-07;12:40;0.0;Alk-Tot;0;;99.4;mg/l;Fair;
ZAF00301;1997-07-07;14:30;0.0;EC;0;;194.0;µS/cm;Fair;
ZAF00301;1997-07-07;12:40;0.0;EC;0;;429.0;µS/cm;Fair;
ZAF00301;1997-07-07;14:30;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00301;1997-07-07;12:40;0.0;DRP;0;;0.056;mg/l;Fair;
ZAF00301;1997-07-29;15:20;0.0;Alk-Tot;0;;99.6;mg/l;Fair;
ZAF00301;1997-07-29;15:20;0.0;EC;0;;321.0;µS/cm;Fair;
ZAF00301;1997-07-29;15:20;0.0;DRP;0;;0.032;mg/l;Fair;
ZAF00301;1997-08-12;16:20;0.0;Alk-Tot;0;;103.5;mg/l;Fair;
ZAF00301;1997-08-12;16:20;0.0;EC;0;;306.0;µS/cm;Fair;
ZAF00301;1997-08-12;16:20;0.0;DRP;0;;0.028;mg/l;Fair;
ZAF00301;1997-09-22;12:40;0.0;Alk-Tot;0;;121.2;mg/l;Fair;
ZAF00301;1997-09-22;12:40;0.0;EC;0;;330.0;µS/cm;Fair;
ZAF00301;1997-09-22;12:40;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00301;1997-12-03;14:37;0.0;Alk-Tot;0;;128.3;mg/l;Fair;
ZAF00301;1997-12-03;14:37;0.0;EC;0;;348.0;µS/cm;Fair;
ZAF00301;1997-12-03;14:37;0.0;DRP;0;;0.025;mg/l;Fair;
ZAF00301;1998-02-24;16:47;0.0;Alk-Tot;0;;53.0;mg/l;Fair;
ZAF00301;1998-02-24;16:47;0.0;EC;0;;122.0;µS/cm;Fair;
ZAF00301;1998-02-24;16:47;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00301;1998-04-15;11:35;0.0;Alk-Tot;0;;52.7;mg/l;Fair;
ZAF00301;1998-04-15;11:35;0.0;EC;0;;144.0;µS/cm;Fair;
ZAF00301;1998-04-15;11:35;0.0;DRP;0;;0.055;mg/l;Fair;
ZAF00301;1998-07-08;12:00;0.0;Alk-Tot;0;;119.2;mg/l;Fair;
ZAF00301;1998-07-08;12:00;0.0;EC;0;;317.0;µS/cm;Fair;
ZAF00301;1998-07-08;12:00;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00301;1998-11-03;12:10;0.0;Alk-Tot;0;;92.3;mg/l;Fair;
ZAF00301;1998-11-03;12:10;0.0;EC;0;;246.0;µS/cm;Fair;
ZAF00301;1998-11-03;12:10;0.0;DRP;0;;0.028;mg/l;Fair;
ZAF00301;1999-04-29;08:31;0.0;Alk-Tot;0;;57.3;mg/l;Fair;
ZAF00301;1999-04-29;08:31;0.0;EC;0;;175.0;µS/cm;Fair;
ZAF00301;1999-04-29;08:31;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00301;1999-06-01;11:05;0.0;Alk-Tot;0;;73.1;mg/l;Fair;
ZAF00301;1999-06-01;11:05;0.0;EC;0;;211.0;µS/cm;Fair;
ZAF00301;1999-06-01;11:05;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00301;1999-06-28;15:52;0.0;Alk-Tot;0;;85.6;mg/l;Fair;
ZAF00301;1999-06-28;15:52;0.0;EC;0;;230.0;µS/cm;Fair;
ZAF00301;1999-06-28;15:52;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00301;1999-07-08;16:33;0.0;Alk-Tot;0;;81.9;mg/l;Fair;
ZAF00301;1999-07-08;16:33;0.0;EC;0;;238.0;µS/cm;Fair;
ZAF00301;1999-07-08;16:33;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00301;1999-07-20;11:47;0.0;Alk-Tot;0;;85.0;mg/l;Fair;
ZAF00301;1999-07-20;11:47;0.0;EC;0;;241.0;µS/cm;Fair;
ZAF00301;1999-07-20;11:47;0.0;DRP;0;;0.016;mg/l;Fair;
ZAF00301;1999-07-29;13:02;0.0;Alk-Tot;0;;96.0;mg/l;Fair;
ZAF00301;1999-07-29;13:02;0.0;EC;0;;261.0;µS/cm;Fair;
ZAF00301;1999-07-29;13:02;0.0;DRP;0;;0.013;mg/l;Fair;
ZAF00301;1999-08-10;10:07;0.0;Alk-Tot;0;;93.5;mg/l;Fair;
ZAF00301;1999-08-10;10:07;0.0;EC;0;;248.0;µS/cm;Fair;
ZAF00301;1999-08-10;10:07;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00301;1999-08-30;14:57;0.0;Alk-Tot;0;;93.9;mg/l;Fair;
ZAF00301;1999-08-30;14:57;0.0;EC;0;;279.0;µS/cm;Fair;
ZAF00301;1999-08-30;14:57;0.0;DRP;0;;0.037;mg/l;Fair;
ZAF00301;1999-10-05;14:58;0.0;Alk-Tot;0;;107.699;mg/l;Fair;
ZAF00301;1999-10-05;14:58;0.0;EC;0;;300.0;µS/cm;Fair;
ZAF00301;1999-10-05;14:58;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00301;1999-11-09;12:24;0.0;Alk-Tot;0;;103.62;mg/l;Fair;
ZAF00301;1999-11-09;12:24;0.0;EC;0;;306.0;µS/cm;Fair;
ZAF00301;1999-11-09;12:24;0.0;DRP;0;;0.032;mg/l;Fair;
ZAF00301;2000-03-30;14:55;0.0;Alk-Tot;0;;29.67;mg/l;Fair;
ZAF00301;2000-03-30;14:55;0.0;EC;0;;86.5;µS/cm;Fair;
ZAF00301;2000-03-30;14:55;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00301;2000-07-04;16:00;0.0;Alk-Tot;0;;122.511;mg/l;Fair;
ZAF00301;2000-07-04;16:00;0.0;EC;0;;347.0;µS/cm;Fair;
ZAF00301;2000-07-04;16:00;0.0;DRP;0;;0.011;mg/l;Fair;
ZAF00301;2000-09-07;12:30;0.0;Alk-Tot;0;;76.941;mg/l;Fair;
ZAF00301;2000-09-07;12:30;0.0;EC;0;;178.0;µS/cm;Fair;
ZAF00301;2000-09-07;12:30;0.0;DRP;0;;0.019;mg/l;Fair;
ZAF00301;2000-11-28;17:30;0.0;Alk-Tot;0;;67.357;mg/l;Fair;
ZAF00301;2000-11-28;17:30;0.0;EC;0;;214.0;µS/cm;Fair;
ZAF00301;2000-11-28;17:30;0.0;DRP;0;;1.944;mg/l;Fair;
ZAF00301;2001-06-06;10:00;0.0;Alk-Tot;0;;96.195;mg/l;Fair;
ZAF00301;2001-06-06;10:00;0.0;EC;0;;297.0;µS/cm;Fair;
ZAF00301;2001-06-06;10:00;0.0;DRP;0;;0.084;mg/l;Fair;
ZAF00301;2001-10-01;16:30;0.0;Alk-Tot;0;;92.461;mg/l;Fair;
ZAF00301;2001-10-01;16:30;0.0;EC;0;;269.0;µS/cm;Fair;
ZAF00301;2001-10-01;16:30;0.0;DRP;0;;0.107;mg/l;Fair;
ZAF00301;2002-05-21;08:50;0.0;Alk-Tot;0;;70.101;mg/l;Fair;
ZAF00301;2002-05-21;08:50;0.0;EC;0;;199.0;µS/cm;Fair;
ZAF00301;2002-05-21;08:50;0.0;DRP;0;;0.028;mg/l;Fair;
ZAF00301;2002-12-03;07:20;0.0;Alk-Tot;0;;102.561;mg/l;Fair;
ZAF00301;2002-12-03;07:20;0.0;EC;0;;322.0;µS/cm;Fair;
